[Thu May 12 15:12:44.494818 2016] [:error] [pid 5722] [client 127.0.0.1:36882] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:44.655543 2016] [:error] [pid 5723] [client 127.0.0.1:36883] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:44.807579 2016] [:error] [pid 5724] [client 127.0.0.1:36884] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:50.232222 2016] [:error] [pid 5793] [client 127.0.0.1:36885] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:50.688742 2016] [:error] [pid 5794] [client 127.0.0.1:36886] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:50.839327 2016] [:error] [pid 5795] [client 127.0.0.1:36887] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:50.982663 2016] [:error] [pid 5793] [client 127.0.0.1:36888] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:51.118744 2016] [:error] [pid 5795] [client 127.0.0.1:36889] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:51.766943 2016] [:error] [pid 5794] [client 127.0.0.1:36890] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:12:51.911191 2016] [:error] [pid 5795] [client 127.0.0.1:36891] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:15:06.542343 2016] [:error] [pid 5897] [client 127.0.0.1:36893] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:15:07.110954 2016] [:error] [pid 5897] [client 127.0.0.1:36893] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:16:00.975812 2016] [:error] [pid 5898] [client 127.0.0.1:36894] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:16:01.151278 2016] [:error] [pid 5898] [client 127.0.0.1:36894] PHP Parse error:  syntax error, unexpected '}' in /var/www/chapeaubelle/index.php on line 12
[Thu May 12 15:17:51.710698 2016] [:error] [pid 5897] [client 127.0.0.1:36897] PHP Parse error:  syntax error, unexpected '\\' (T_NS_SEPARATOR) in /var/www/chapeaubelle/index.php on line 9
[Thu May 12 15:22:51.933722 2016] [:error] [pid 5901] [client 127.0.0.1:36906] PHP Notice:  Undefined variable: controller in /var/www/chapeaubelle/classes/routes.php on line 17
[Thu May 12 15:22:51.933886 2016] [:error] [pid 5901] [client 127.0.0.1:36906] PHP Warning:  require_once(../controllers/pages_controller.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/classes/routes.php on line 4
[Thu May 12 15:22:51.933908 2016] [:error] [pid 5901] [client 127.0.0.1:36906] PHP Fatal error:  require_once(): Failed opening required '../controllers/pages_controller.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/classes/routes.php on line 4
[Thu May 12 15:30:48.750284 2016] [:error] [pid 5900] [client 127.0.0.1:36912] PHP Notice:  Undefined variable: controller in /var/www/chapeaubelle/classes/routes.php on line 19
[Thu May 12 15:30:48.750423 2016] [:error] [pid 5900] [client 127.0.0.1:36912] PHP Warning:  require_once(/var/www/chapeaubelle/controllers/pages_controller.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/classes/routes.php on line 6
[Thu May 12 15:30:48.750444 2016] [:error] [pid 5900] [client 127.0.0.1:36912] PHP Fatal error:  require_once(): Failed opening required '/var/www/chapeaubelle/controllers/pages_controller.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/classes/routes.php on line 6
[Thu May 12 15:33:53.076670 2016] [:error] [pid 5898] [client 127.0.0.1:36919] PHP Notice:  Undefined variable: controller in /var/www/chapeaubelle/classes/routes.php on line 19
[Thu May 12 15:33:53.076974 2016] [:error] [pid 5898] [client 127.0.0.1:36919] PHP Parse error:  syntax error, unexpected '(', expecting '{' in /var/www/chapeaubelle/controllers/pages_controller.php on line 3
[Thu May 12 15:34:01.278264 2016] [:error] [pid 5897] [client 127.0.0.1:36920] PHP Notice:  Undefined variable: controller in /var/www/chapeaubelle/classes/routes.php on line 19
[Thu May 12 15:34:01.278574 2016] [:error] [pid 5897] [client 127.0.0.1:36920] PHP Warning:  require_once(/var/www/chapeaubelleviews/pages/error.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/controllers/pages_controller.php on line 10
[Thu May 12 15:34:01.278597 2016] [:error] [pid 5897] [client 127.0.0.1:36920] PHP Fatal error:  require_once(): Failed opening required '/var/www/chapeaubelleviews/pages/error.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/controllers/pages_controller.php on line 10
[Thu May 12 15:34:17.893173 2016] [:error] [pid 5899] [client 127.0.0.1:36922] PHP Notice:  Undefined variable: controller in /var/www/chapeaubelle/classes/routes.php on line 19
[Thu May 12 15:34:17.893362 2016] [:error] [pid 5899] [client 127.0.0.1:36922] PHP Warning:  require_once(/var/www/chapeaubelle/views/pages/error.php): failed to open stream: No such file or directory in /var/www/chapeaubelle/controllers/pages_controller.php on line 10
[Thu May 12 15:34:17.893387 2016] [:error] [pid 5899] [client 127.0.0.1:36922] PHP Fatal error:  require_once(): Failed opening required '/var/www/chapeaubelle/views/pages/error.php' (include_path='.:/usr/share/php:/usr/share/pear') in /var/www/chapeaubelle/controllers/pages_controller.php on line 10
[Thu May 12 15:34:53.968691 2016] [:error] [pid 5906] [client 127.0.0.1:36925] PHP Notice:  Undefined variable: controller in /var/www/chapeaubelle/classes/routes.php on line 19
